"jobTitle","company","meanPay"
"Customer Service","Iostudio","$54,009/yr"
"Customer Service - Hourly","XSport Fitness","$10/hr"
"Customer Service","Sentry","$44,678/yr"
"Customer Service","Valentino","$51,336/yr"
"Customer Service - Hourly","Hallmark Aviation Services","$16/hr"
"Customer Service - Hourly","iBUYPOWER","$16/hr"
"Customer Service - Hourly","Old Time Pottery","$8/hr"
"Customer Service","Blue Cross and Blue Shield of North Carolina","$40,651/yr"
"Customer Service - Hourly","The Container Store","$15/hr"
"Customer Service","OneBeacon Insurance Group","$35,684/yr"
"Customer Service","UL","$36,310/yr"
"Customer Service","Ardent Mills","$51,161/yr"
"Customer Service","Assurant","$32,219/yr"
"Customer Service","XSE Group","$36,059/yr"
"Customer Service - Hourly","Merola Tile","$13/hr"
"Customer Service - Hourly","Pearl Interactive Network","$12/hr"
"Customer Service - Hourly","Gatti's Pizza","$8/hr"
"Customer Service - Hourly","Veterans United Home Loans","$14/hr"
"Customer Service","Kichler Lighting","$31,145/yr"
"Customer Service","Schwan's","$38,858/yr"
"Customer Service - Hourly","Mor Furniture","$15/hr"
"Customer Service - Hourly","USNWC","$9/hr"
"Customer Service - Hourly","H. D. Smith","$15/hr"
"Customer Service - Hourly","Safelite AutoGlass","$13/hr"
"Customer Service - Hourly","Ad.IQ","$14/hr"
"Customer Service - Hourly","CSI (Central States Industrial)","$16/hr"
"Customer Service - Hourly","Touch Of Modern","$20/hr"
"Customer Service - Hourly","Medalist Marketing","$18/hr"
"Customer Service - Hourly","3 Day Blinds","$16/hr"
"Customer Service - Hourly","Family Christian Stores","$8/hr"
"Customer Service - Hourly","Insperity","$19/hr"
"Customer Service - Hourly","SupportSeven","$10/hr"
"Customer Service - Hourly","Robert Half","$14/hr"
"Customer Service - Hourly","Redtail Technology","$16/hr"
"Customer Service - Hourly","O'Reilly Auto Parts","$15/hr"
"Customer Service - Hourly","Sonova","$18/hr"
"Customer Service - Hourly","Dayton Freight","$14/hr"
"Customer Service - Hourly","Collage.com","$18/hr"
"Customer Service","Freedman Seating Co.","$48,006/yr"
"Customer Service - Hourly","Cornerstone Brands","$11/hr"
"Customer Service - Hourly","Blue Cross Blue Shield of Michigan","$21/hr"
"Customer Service - Hourly","BALANCE","$17/hr"
"Customer Service","Dealer Car Search","$45,127/yr"
"Customer Service - Hourly","American Greetings","$14/hr"
"Customer Service - Hourly","cxLoyalty","$11/hr"
"Customer Service","Hertz","$27,721/yr"
"Customer Service - Hourly","Cotton Heritage","$11/hr"
"Customer Service","Ozburn-Hessey Logistics","$43,776/yr"
"Customer Service - Hourly","Larry H. Miller Group","$13/hr"
"Customer Service","Ameriprise","$31,171/yr"
"Customer Service","Archstone","$42,534/yr"
"Customer Service - Hourly","Toys ""R"" Us","$9/hr"
"Customer Service - Hourly","Air General","$12/hr"
"Customer Service","National General Insurance","$33,149/yr"
"Customer Service","Brandmuscle","$39,766/yr"
"Customer Service","Citrix","$43,605/yr"
"Customer Service - Hourly","Atlanta Bread","$8/hr"
"Customer Service - Hourly","Virginia Tech Services, Inc.","$8/hr"
"Customer Service - Hourly","Custom Decorators","$14/hr"
"Customer Service - Hourly","YRC Freight","$17/hr"
"Customer Service - Hourly","Designer Greetings","$16/hr"
"Customer Service","Capital One","$39,517/yr"
"Customer Service","C.H. Robinson","$37,069/yr"
"Customer Service","Stanley Black & Decker","$46,700/yr"
"Customer Service - Hourly","Ryan Lawn and Tree","$13/hr"
"Customer Service - Hourly","Blue Buffalo","$15/hr"
"Customer Service - Hourly","RaceTrac","$11/hr"
"Customer Service - Hourly","Republic Services","$16/hr"
"Customer Service - Hourly","Carolina Biological Supply Company","$14/hr"
"Customer Service","Autotrader","$36,762/yr"
"Customer Service - Hourly","ALCO Sales & Service","$14/hr"
"Customer Service","TransUnion","$53,991/yr"
"Customer Service - Hourly","Gallup","$11/hr"
"Customer Service - Hourly","Alaska Airlines","$16/hr"
"Customer Service","United Airlines","$61,683/yr"
"Customer Service","Anthem Blue Cross and Blue Shield","$43,655/yr"
"Customer Service - Hourly","Duke Energy","$17/hr"
"Customer Service","International Paper","$40,117/yr"
"Customer Service - Hourly","Ancestry","$14/hr"
"Customer Service - Hourly","K-1 Packaging Group","$18/hr"
"Customer Service - Hourly","Bath & Body Works","$10/hr"
"Customer Service - Hourly","Chewse","$23/hr"
"Customer Service - Hourly","Abt","$13/hr"
"Customer Service","Bright Horizons Family Solutions","$31,322/yr"
"Customer Service","Protective Life","$33,557/yr"
"Customer Service","Patterson Companies","$44,603/yr"
"Customer Service - Hourly","Orchard Supply Hardware","$9/hr"
"Customer Service","Northern Natural Gas","$57,889/yr"
"Customer Service - Hourly","IHOP","$9/hr"
"Customer Service - Hourly","Injured Workers Pharmacy","$17/hr"
"Customer Service","THIRDHOME","$34,953/yr"
"Customer Service - Hourly","Internet Brands","$18/hr"
"Customer Service - Hourly","Handi-Ramp","$14/hr"
"Customer Service - Hourly","Barona Casino","$15/hr"
"Customer Service - Hourly","LogixHealth","$15/hr"
"Customer Service - Hourly","Rogue Fitness","$19/hr"
"Customer Service - Hourly","Warren Theatres","$9/hr"
"Customer Service","British Airways","$47,289/yr"
"Customer Service - Hourly","KeyBank","$16/hr"
"Customer Service","Equifax","$37,387/yr"
"Customer Service","ZEISS Group","$52,134/yr"
"Customer Service - Hourly","Royal Farms Stores","$11/hr"
"Customer Service - Hourly","Hawaiian Airlines","$12/hr"
"Customer Service - Hourly","Deco Lighting","$17/hr"
"Customer Service - Hourly","dressbarn","$10/hr"
"Customer Service","Novus International","$52,941/yr"
"Customer Service - Hourly","Vangent","$15/hr"
"Customer Service - Hourly","Sunshine Health","$16/hr"
"Customer Service - Hourly","Huntington National Bank","$15/hr"
"Customer Service - Hourly","Decore-ative Specialties","$17/hr"
"Customer Service","APL","$67,441/yr"
"Customer Service - Hourly","The Container Store","$12/hr"
"Customer Service - Hourly","Tom Thumb","$10/hr"
"Customer Service - Hourly Intern","Roland DGA","$16/hr"
"Customer Service - Hourly","Hertz","$13/hr"
"Customer Service - Hourly","RumbleOn","$21/hr"
"Customer Service","Benchmark Education","$34,525/yr"
"Customer Service - Hourly","FIS","$14/hr"
"Customer Service - Hourly","JNR","$13/hr"
"Customer Service","Lifefactory","$37,249/yr"
"Customer Service - Hourly","O'Reilly Auto Parts","$10/hr"
"Customer Service - Hourly","West at Home","$9/hr"
"Customer Service - Hourly","Remedy Intelligent Staffing","$14/hr"
"Customer Service - Hourly","Sutter Health","$16/hr"
"Customer Service","APAC Customer Services","$27,731/yr"
"Customer Service - Hourly","Granada Corporation","$11/hr"
"Customer Service - Hourly","ListenClear","$13/hr"
"Customer Service","Hanlon Investment Management","$49,736/yr"
"Customer Service - Hourly","ExxonMobil","$10/hr"
"Customer Service - Hourly Contractor","Covance","$15/hr"
"Customer Service - Hourly","Turbine","$18/hr"
"Customer Service - Hourly Contractor","Direct Interactions","$10/hr"
"Customer Service - Hourly","Infinity Sales Group","$12/hr"
"Customer Service - Hourly","Payless ShoeSource","$13/hr"
"Customer Service - Hourly","PODS","$16/hr"
"Customer Service - Hourly","Bob's Red Mill Natural Foods","$16/hr"
"Customer Service - Hourly","Billy Bob's Texas","$10/hr"
"Customer Service - Hourly","RCN","$13/hr"
"Customer Service - Hourly","Pella","$20/hr"
"Customer Service","MARTA","$37,420/yr"
"Customer Service - Hourly","TJ Maxx","$10/hr"
"Customer Service","Emerson","$39,347/yr"
"Customer Service","Graphic Packaging International","$49,617/yr"
"Customer Service - Hourly","State Farm","$12/hr"
"Customer Service - Hourly","Tropical Smoothie Cafe","$9/hr"
"Customer Service","Graebel Companies","$44,342/yr"
"Customer Service","InMod","$45,257/yr"
"Customer Service - Hourly","Associated Banc-Corp","$14/hr"
"Customer Service - Hourly","DEFENDERS","$15/hr"
"Customer Service - Hourly","Super Micro Computer, Inc. (Supermicro)","$20/hr"
"Customer Service","DivX","$54,739/yr"
"Customer Service - Hourly","Anthem","$17/hr"
"Customer Service","ezCater","$45,228/yr"
"Customer Service - Hourly","American Technologies Network","$20/hr"
"Customer Service - Hourly","Nutraceutical","$10/hr"
"Customer Service - Hourly","Pearson","$14/hr"
"Customer Service - Hourly","Cookies by Design","$10/hr"
"Customer Service","thyssenkrupp","$39,296/yr"
"Customer Service - Hourly","Chime Solutions","$11/hr"
"Customer Service","Standard Register","$35,284/yr"
"Customer Service - Hourly","NTI","$10/hr"
"Customer Service","Uline","$42,867/yr"
"Customer Service - Hourly","Knott's Berry Farm","$10/hr"
"Customer Service - Hourly","First Data","$11/hr"
"Customer Service","SpotHero","$37,436/yr"
"Customer Service - Hourly","Raymour & Flanigan","$15/hr"
"Customer Service","Federal Reserve Bank of Cleveland","$48,193/yr"
"Customer Service - Hourly","Olive Garden Italian Restaurants","$11/hr"
"Customer Service - Hourly","Pita Pit","$9/hr"
"Customer Service","Lifestyle Lift","$46,023/yr"
"Customer Service - Hourly","Factual Data","$12/hr"
"Customer Service - Hourly","Service Finance Company","$14/hr"
"Customer Service - Hourly","ExamWorks","$17/hr"
"Customer Service","WorkflowOne","$34,536/yr"
"Customer Service - Hourly","Matteo","$15/hr"
"Customer Service - Hourly","REI","$11/hr"
"Customer Service - Hourly","sweetgreen","$13/hr"
"Customer Service - Hourly","Total Woman Gym and Spa","$10/hr"
"Customer Service - Hourly","Shopko Stores","$8/hr"
"Customer Service","Target","$46,344/yr"
"Customer Service - Hourly","Hilton","$12/hr"
"Customer Service - Hourly","AspenTech","$19/hr"
"Customer Service - Hourly","Vivint Smart Home","$12/hr"
"Customer Service - Hourly","Academy of Art University","$17/hr"
"Customer Service - Hourly","Whole Foods Market","$14/hr"
"Customer Service - Hourly","National General Insurance","$16/hr"
"Customer Service - Hourly","Tractor Supply","$10/hr"
"Customer Service - Hourly","Boston Scientific","$19/hr"
"Customer Service - Hourly","Adecco","$11/hr"
"Customer Service","Brooks Running","$45,457/yr"
"Customer Service - Hourly","American Signature Furniture","$12/hr"
"Customer Service - Hourly","Wheelzy","$13/hr"
"Customer Service - Hourly","Cabela's","$11/hr"
"Customer Service","Federal Reserve Bank of Kansas City","$49,923/yr"
"Customer Service - Hourly","NexRep","$11/hr"
"Customer Service - Hourly","StarTek","$11/hr"
"Customer Service - Hourly","Rudy's Inflight Catering","$11/hr"
"Customer Service","Danfoss International","$45,165/yr"
"Customer Service - Hourly","Iha of Ann Arbor","$15/hr"
"Customer Service - Hourly","Books-A-Million","$8/hr"
"Customer Service","Tenon Tours","$33,687/yr"
"Customer Service","IATA","$38,885/yr"
"Customer Service - Hourly","ADESA","$14/hr"
"Customer Service","Genesco","$32,017/yr"
"Customer Service - Hourly","Doubletree By Hilton","$12/hr"
"Customer Service","Purchasing Power, LLC","$45,427/yr"
"Customer Service - Hourly","Copart","$13/hr"
"Customer Service - Hourly","Inktel","$10/hr"
"Customer Service - Hourly","Equus Compute Solutions","$13/hr"
"Customer Service","Southwest Airlines","$32,619/yr"
"Customer Service","DHI Computing Service","$43,034/yr"
"Customer Service","Discover","$32,627/yr"
"Customer Service - Hourly","Zerve","$13/hr"
"Customer Service - Hourly","Check 'n Go","$10/hr"
"Customer Service - Hourly","L-Com","$15/hr"
"Customer Service - Hourly","Overhead Door","$17/hr"
"Customer Service - Hourly","Babies ""R"" Us","$9/hr"
"Customer Service - Hourly","Z Gallerie","$17/hr"
"Customer Service - Hourly","Five Guys Burgers & Fries","$10/hr"
"Customer Service - Hourly","Love's Travel Stops & Country Stores","$13/hr"
"Customer Service - Hourly","GRS Management","$15/hr"
"Customer Service - Hourly","TTEC","$10/hr"
"Customer Service","American Fidelity Assurance Company","$43,998/yr"
"Customer Service - Hourly","FedEx Freight","$20/hr"
"Customer Service - Hourly","Advantage Solutions","$11/hr"
"Customer Service","Montefiore Medical","$54,964/yr"
"Customer Service","Dollar Bank","$28,608/yr"
"Customer Service","NCR","$49,403/yr"
"Customer Service - Hourly","Banana Republic","$10/hr"
"Customer Service","Cardinal Health","$39,499/yr"
"Customer Service - Hourly","DB Schenker","$16/hr"
"Customer Service - Hourly","HomeGoods","$11/hr"
"Customer Service - Hourly","Tucson Electric Power","$22/hr"
"Customer Service","Work From Home","$24,218/yr"
"Customer Service - Hourly","Circle K","$9/hr"
"Customer Service","Skurt","$40,773/yr"
"Customer Service - Hourly","BMO Harris Bank","$12/hr"
"Customer Service - Hourly","Alpinestars","$19/hr"
"Customer Service - Hourly","Noah's Bagels","$12/hr"
"Customer Service - Hourly","Zabin Group","$14/hr"
"Customer Service","Bandwidth","$35,455/yr"
"Customer Service - Hourly","EG Solutions","$15/hr"
"Customer Service - Hourly","Villa Restaurant Group","$9/hr"
"Customer Service","Ameritas Life Insurance Corp","$45,248/yr"
"Customer Service - Hourly","Home Movie Depot","$12/hr"
"Customer Service","Vi-Jon","$42,735/yr"
"Customer Service - Hourly","School Specialty","$11/hr"
"Customer Service - Hourly","Stop & Shop","$15/hr"
"Customer Service - Hourly Contractor","BCForward","$15/hr"
"Customer Service - Hourly","One Call","$15/hr"
"Customer Service","Yardi Systems","$40,678/yr"
"Customer Service - Hourly","Nutrabolt","$12/hr"
"Customer Service - Hourly","Charles River Apparel","$17/hr"
"Customer Service","Principal Financial Group","$39,468/yr"
"Customer Service","Angel Publishing","$31,954/yr"
"Customer Service","Santander","$31,489/yr"
"Customer Service - Hourly","Hire Dynamics","$14/hr"
"Customer Service - Hourly","McLane Company","$15/hr"
"Customer Service - Hourly","Pet Supplies Plus","$8/hr"
"Customer Service - Hourly","Art.com","$14/hr"
"Customer Service","AAA Life Insurance Company","$37,151/yr"
"Customer Service - Hourly","Brookdale Senior Living","$10/hr"
"Customer Service - Hourly","EPI Marketing Services","$15/hr"
"Customer Service","ICICI Prudential Life Insurance","$34,392/yr"
"Customer Service - Hourly","Jersey Mike's","$9/hr"
"Customer Service","Morgan Stanley","$44,723/yr"
"Customer Service - Hourly Intern","Entertainment Cruises","$11/hr"
"Customer Service","Teleflex","$42,413/yr"
"Customer Service - Hourly","Specialty's Cafe & Bakery","$13/hr"
"Customer Service","Keating of Chicago","$34,404/yr"
"Customer Service","Molex","$40,042/yr"
"Customer Service - Hourly","Wyndham Worldwide","$11/hr"
"Customer Service","Motorola Mobility","$49,093/yr"
"Customer Service - Hourly","International Delights","$14/hr"
"Customer Service - Hourly","Texas A&M University","$8/hr"
"Customer Service - Hourly","Tim Hortons","$10/hr"
"Customer Service - Hourly","RCI Exchanges","$14/hr"
"Customer Service - Hourly","Sallie Mae","$22/hr"
"Customer Service - Hourly","eFaucets","$16/hr"
"Customer Service - Hourly","Century Martial Art Supply","$11/hr"
"Customer Service - Hourly","Evolent Health","$15/hr"
"Customer Service","Inmar","$36,423/yr"
"Customer Service - Hourly","Cablevision Systems","$19/hr"
"Customer Service - Hourly","Landmark Home Warranty","$16/hr"
"Customer Service - Hourly","DJO","$16/hr"
"Customer Service - Hourly","Walker Edison","$13/hr"
"Customer Service","Zurixx","$44,155/yr"
"Customer Service - Hourly","Centrad Healthcare","$18/hr"
"Customer Service - Hourly","Hollister Co.","$9/hr"
"Customer Service - Hourly","Seattle Specialty Insurance Services","$15/hr"
"Customer Service - Hourly","Postmates","$19/hr"
"Customer Service - Hourly","TravelClick","$16/hr"
"Customer Service","Sub-Zero & Wolf Appliance","$42,978/yr"
"Customer Service - Hourly","BuildASign.com","$16/hr"
"Customer Service","Texas Department of Family and Protective Services","$25,600/yr"
"Customer Service - Hourly","San Diego Gas & Electric","$25/hr"
"Customer Service - Hourly","Keap","$15/hr"
"Customer Service - Hourly","Sprouts Farmers Market","$11/hr"
"Customer Service","GE Aviation","$56,804/yr"
"Customer Service - Hourly","Gap","$13/hr"
"Customer Service - Hourly","Rise Broadband","$12/hr"
"Customer Service","Trulite","$55,753/yr"
"Customer Service - Hourly","Medco Health","$15/hr"
"Customer Service - Hourly","Kwik Trip","$12/hr"
"Customer Service","Vivid Seats","$43,094/yr"
"Customer Service - Hourly","Alaska Airlines","$14/hr"
"Customer Service","Innophos","$52,204/yr"
"Customer Service","Newark Element 14","$42,426/yr"
"Customer Service - Hourly","In-N-Out Burger","$11/hr"
"Customer Service","Building Engines","$46,342/yr"
"Customer Service","SYKES","$19,555/yr"
"Customer Service","Booz Allen Hamilton","$46,115/yr"
"Customer Service - Hourly","ACS","$10/hr"
"Customer Service - Hourly","H&R Block","$14/hr"
"Customer Service","Valspar","$66,317/yr"
"Customer Service - Hourly","Allied Universal","$10/hr"
"Customer Service - Hourly","Rug Doctor","$15/hr"
"Customer Service - Hourly Contractor","Volt","$15/hr"
"Customer Service - Hourly","Enterprise","$11/hr"
"Customer Service - Hourly","Cintas","$14/hr"
"Customer Service","Brink's, Incorporated","$36,679/yr"
"Customer Service - Hourly","The Honey Baked Ham Company","$12/hr"
"Customer Service - Hourly","FirstService Residential","$13/hr"
"Customer Service - Hourly","Vendini","$21/hr"
"Customer Service","Ryla Telaservices","$23,903/yr"
"Customer Service","Booking.com","$28,341/yr"
"Customer Service - Hourly","Nebraska Furniture Mart","$14/hr"
"Customer Service - Hourly","Sun Coast Resources","$16/hr"
"Customer Service - Hourly","Big Lots","$10/hr"
"Customer Service - Hourly","Bergin Fruit Company","$11/hr"
"Customer Service - Hourly","GENCO Distribution System","$16/hr"
"Customer Service - Hourly","Carter's","$12/hr"
"Customer Service - Hourly","Christian Book Distributors","$12/hr"
"Customer Service","Nestlé USA","$43,678/yr"
"Customer Service - Hourly","TJX Companies","$10/hr"
"Customer Service","Moen","$44,025/yr"
"Customer Service","Shipco Transport","$40,285/yr"
"Customer Service - Hourly","Transamerica","$16/hr"
"Customer Service","McNichols Company","$36,451/yr"
"Customer Service - Hourly","University of Pennsylvania","$23/hr"
"Customer Service - Hourly","Bio-Reference Labs","$14/hr"
"Customer Service","Advanta","$44,054/yr"
"Customer Service - Hourly","LogistiCare","$13/hr"
"Customer Service - Hourly","Aerotek","$15/hr"
"Customer Service - Hourly","Ply Gem","$16/hr"
"Customer Service","Convergys","$30,068/yr"
"Customer Service - Hourly","Emory Healthcare","$13/hr"
"Customer Service - Hourly","YRC Worldwide","$27/hr"
"Customer Service - Hourly","Arby's","$11/hr"
"Customer Service","Kerry","$50,549/yr"
"Customer Service - Hourly","21st Mortgage Corporation","$15/hr"
"Customer Service","ITW","$37,134/yr"
"Customer Service - Hourly","Jewel-Osco","$14/hr"
"Customer Service - Hourly","Clearent","$17/hr"
"Customer Service - Hourly","Circuit City","$9/hr"
"Customer Service - Hourly","Mom365","$12/hr"
"Customer Service - Hourly","Century 21 Stores","$10/hr"
"Customer Service - Hourly","Dialog Direct","$10/hr"
"Customer Service","Grand Circle Travel","$37,869/yr"
"Customer Service - Hourly","Victory Packaging","$20/hr"
"Customer Service","Blackhawk Network","$25,836/yr"
"Customer Service","Aurora Casket","$30,612/yr"
"Customer Service","GRS Management","$40,418/yr"
"Customer Service","Knoll","$47,033/yr"
"Customer Service - Hourly","Nurse Rosie Products","$15/hr"
"Customer Service - Hourly","University of Connecticut","$10/hr"
"Customer Service","Swissport","$14,146/yr"
"Customer Service - Hourly","Beach Camera","$16/hr"
"Customer Service - Hourly","Dollar General","$8/hr"
"Customer Service","Southwestern Bell Telephone","$45,103/yr"
"Customer Service - Hourly","Floormasters","$17/hr"
"Customer Service - Hourly","APAC","$12/hr"
"Customer Service - Hourly","Benzer Pharmacy","$13/hr"
"Customer Service - Hourly","DialAmerica","$9/hr"
"Customer Service - Hourly","Uniqlo","$11/hr"
"Customer Service","Microsemi","$44,543/yr"
"Customer Service - Hourly","Things Remembered","$9/hr"
"Customer Service","Extreme Reach","$34,332/yr"
"Customer Service","Cargill","$35,737/yr"
"Customer Service - Hourly","Event Operations Group","$9/hr"
"Customer Service","E*TRADE Financial","$37,588/yr"
"Customer Service","Weatherford","$65,729/yr"
"Customer Service - Hourly Contractor","Adecco","$16/hr"
"Customer Service - Hourly","Portillo’s","$10/hr"
"Customer Service - Hourly","SalonCentric","$14/hr"
"Customer Service - Hourly","Coach","$13/hr"
"Customer Service - Hourly","Safe Touch","$13/hr"
"Customer Service","DHL Global Forwarding","$37,649/yr"
"Customer Service - Hourly","Firehouse Subs","$12/hr"
"Customer Service","Realty Tools","$37,382/yr"
"Customer Service - Hourly","Aspire Lifestyles","$13/hr"
"Customer Service - Hourly","Giant Food Stores","$11/hr"
"Customer Service","Matson","$75,293/yr"
"Customer Service - Hourly","Sixt","$11/hr"
"Customer Service - Hourly","Centene","$16/hr"
"Customer Service - Hourly","L3 Technologies","$25/hr"
"Customer Service","Apex Tool Group","$54,483/yr"
"Customer Service","Chipotle","$32,718/yr"
"Customer Service","MBI","$42,786/yr"
"Customer Service - Hourly","Rise Broadband","$12/hr"
"Customer Service - Hourly","LeisureLink","$14/hr"
"Customer Service - Hourly","Faison Office Products","$15/hr"
"Customer Service","Privia Health","$41,994/yr"
"Customer Service - Hourly Intern","SABIC","$15/hr"
"Customer Service - Hourly","Averitt Express","$15/hr"
"Customer Service - Hourly","Domino's","$8/hr"
"Customer Service - Hourly","G2 Secure Staff","$16/hr"
"Customer Service - Hourly","AAA Community Finance","$11/hr"
"Customer Service - Hourly","ABM Industries","$14/hr"
"Customer Service","Public Consulting Group","$34,847/yr"
"Customer Service","LAMPS PLUS","$41,035/yr"
"Customer Service - Hourly","World Emblem International","$14/hr"
"Customer Service - Hourly","Stroll","$15/hr"
"Customer Service - Hourly","Great Falls Marketing","$14/hr"
"Customer Service - Hourly","Freebirds","$8/hr"
"Customer Service","American Express","$37,553/yr"
"Customer Service - Hourly","Independent Printing","$17/hr"
"Customer Service - Hourly","Deluxe Corporation","$13/hr"
"Customer Service - Hourly","ATT Metrology","$13/hr"
"Customer Service - Hourly","1NW Contact","$11/hr"
"Customer Service - Hourly","Rainbow","$10/hr"
"Customer Service","SABIC","$61,645/yr"
"Customer Service","Western Alliance Bank","$38,115/yr"
"Customer Service - Hourly","Studies Weekly","$18/hr"
"Customer Service - Hourly","NEST Multi-Facility Management","$13/hr"
"Customer Service - Hourly","Enterprise","$12/hr"
"Customer Service - Hourly","Mckenna Ryan Designs","$12/hr"
"Customer Service - Hourly","Teespring","$18/hr"
"Customer Service - Hourly","Apple","$17/hr"
"Customer Service","Target","$27,063/yr"
"Customer Service","NJM Insurance","$42,255/yr"
"Customer Service - Hourly","Massage Envy","$13/hr"
"Customer Service - Hourly","Whole Earth Provision Co.","$9/hr"
"Customer Service - Hourly","Buffalo Wild Wings","$9/hr"
"Customer Service - Hourly","Central Transport","$14/hr"
"Customer Service","Twisted Throttle","$40,048/yr"
"Customer Service - Hourly","GreatCall","$16/hr"
"Customer Service - Hourly","Tiffany & Co.","$23/hr"
"Customer Service - Hourly","QuikTrip","$11/hr"
"Customer Service - Hourly","Philips","$15/hr"
"Customer Service - Hourly","Regency Enterprises","$19/hr"
"Customer Service","Norandex","$37,764/yr"
"Customer Service","American Type Culture Collection","$33,458/yr"
"Customer Service - Hourly","Levi Strauss","$9/hr"
"Customer Service","Wahoo Fitness","$41,638/yr"
"Customer Service - Hourly","Dealertrack","$13/hr"
"Customer Service","J.B. Hunt Transport","$34,585/yr"
"Customer Service","OWC","$26,941/yr"
"Customer Service","Sealed Air Corporation","$52,025/yr"
"Customer Service","Sedgwick Claims Management Services","$29,908/yr"
"Customer Service","FXDD","$45,778/yr"
"Customer Service - Hourly","UA Brands","$11/hr"
"Customer Service - Hourly","Schindler Elevator Corporation","$13/hr"
"Customer Service - Hourly","Sonic Electronix","$11/hr"
"Customer Service - Monthly","Choice Organic Teas","$2,925/mo"
"Customer Service - Hourly","Discountmugs.com","$13/hr"
"Customer Service - Hourly","BabyVision","$17/hr"
"Customer Service","Frontier Communications","$34,601/yr"
"Customer Service - Hourly","Otter Products","$22/hr"
"Customer Service - Hourly","DS Services of America","$18/hr"
"Customer Service - Hourly","Avas Flowers Florists","$11/hr"
"Customer Service - Hourly","Selman & Company","$18/hr"
"Customer Service","WestRock","$41,594/yr"
"Customer Service - Hourly","Hilton","$10/hr"
"Customer Service - Hourly","St. John's University","$11/hr"
"Customer Service - Hourly","Verengo Solar","$13/hr"
"Customer Service","Chromocell Corp.","$37,425/yr"
"Customer Service - Hourly","Panda Express","$13/hr"
"Customer Service - Hourly","Century 21 Stores","$11/hr"
"Customer Service - Hourly","Backcountry.com","$14/hr"
"Customer Service - Hourly","Belk","$15/hr"
"Customer Service","Kravet","$56,183/yr"
"Customer Service - Hourly","Sportsman's Warehouse","$9/hr"
"Customer Service - Hourly","ROI Call Center Solutions","$10/hr"
"Customer Service - Hourly","PeopleFinders.com","$13/hr"
"Customer Service - Hourly","ALDI","$17/hr"
"Customer Service - Hourly","Atento","$11/hr"
"Customer Service","CR England","$45,046/yr"
"Customer Service","Blue Cross and Blue Shield of Alabama","$34,429/yr"
"Customer Service - Hourly","Main Event","$10/hr"
"Customer Service","Hexcel","$38,390/yr"
"Customer Service","Cummins","$65,226/yr"
"Customer Service","The Memory Company","$28,164/yr"
"Customer Service","21st Century","$38,602/yr"
"Customer Service","MedRisk","$30,324/yr"
"Customer Service","Nexeo Solutions","$41,295/yr"
"Customer Service","Brightway Insurance","$32,734/yr"
"Customer Service - Hourly","Atlantic Aviation","$13/hr"
"Customer Service - Hourly","Carvana","$20/hr"
"Customer Service","Georgia Perimeter College","$31,229/yr"
"Customer Service - Hourly","Direct Brands, Inc.","$13/hr"
"Customer Service - Hourly","Uniqlo","$11/hr"
"Customer Service","Gordon Sinclair","$41,047/yr"
"Customer Service","Follett","$49,907/yr"
"Customer Service - Hourly","Convergys","$10/hr"
"Customer Service - Hourly","North American Composites","$18/hr"
"Customer Service - Hourly","Oracle","$21/hr"
"Customer Service - Hourly","Riverhead Building Supply","$14/hr"
"Customer Service - Hourly","WeGoLook","$12/hr"
"Customer Service - Hourly","Afni","$10/hr"
"Customer Service","Design Within Reach","$41,478/yr"
"Customer Service - Hourly","American Airlines","$11/hr"
"Customer Service - Hourly Contractor","CVS Health","$13/hr"
"Customer Service - Hourly","Color Factory","$24/hr"
"Customer Service - Hourly","Carlson Craft","$11/hr"
"Customer Service - Hourly","Carnival","$11/hr"
"Customer Service - Hourly","Shutterfly","$20/hr"
"Customer Service - Hourly","Yankee Candle","$10/hr"
"Customer Service - Hourly","SF Planet","$13/hr"
"Customer Service - Hourly","Convergent","$13/hr"
"Customer Service","American Airlines","$29,542/yr"
"Customer Service - Hourly","Warehouse Discount Center","$15/hr"
"Customer Service - Hourly","Thermo Fisher Scientific","$18/hr"
"Customer Service - Hourly","Sephora","$18/hr"
"Customer Service - Hourly","First Advantage","$19/hr"
"Customer Service","Waldbaum","$40,489/yr"
"Customer Service - Hourly","Penske","$15/hr"
"Customer Service - Hourly","V&V Supremo Foods","$16/hr"
"Customer Service - Hourly","Cricut","$15/hr"
"Customer Service - Hourly","CKE Restaurants","$12/hr"
"Customer Service - Hourly","Interceramic - Texas","$16/hr"
"Customer Service","National Debt Relief","$37,805/yr"
"Customer Service - Hourly","Rite Care Pharmacy","$12/hr"
"Customer Service - Hourly","Minacs","$11/hr"
"Customer Service - Hourly","EagleView","$17/hr"
"Customer Service","Ambassador Education Solutions","$32,529/yr"
"Customer Service - Hourly","Popeyes","$10/hr"
"Customer Service - Hourly","Velapoint","$12/hr"
"Customer Service - Hourly","Sam Ash Music","$8/hr"
"Customer Service","Veritiv","$43,439/yr"
"Customer Service","Herff Jones","$67,618/yr"
"Customer Service - Hourly","Sertec","$13/hr"
"Customer Service - Hourly","GFA International","$15/hr"
"Customer Service - Hourly","Bellami Lifestyle","$16/hr"
"Customer Service - Hourly","Ackerman Security","$12/hr"
"Customer Service - Hourly","Restoration Hardware","$16/hr"
"Customer Service - Hourly","GameStop","$9/hr"
"Customer Service - Hourly","Postal Annex","$11/hr"
