date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon Nov 11 2019 11:22:08 GMT-0800 (Pacific Standard Time), Sales Consultant,"Tucson, AZ",Current Employee ,Couldn't be better!,I have been working at Intuit full-time for more than a year,,Best job I have ever had!,I can't think of anything. Five word minimum.,Keep up the good work!,5.0,5.0,5.0,5.0,5.0,5.0
Fri Nov 08 2019 15:01:31 GMT-0800 (Pacific Standard Time), Senior Program Manager,"Mountain View, CA",Current Employee ,Annually the company receives numerous accolades for a good reason,I have been working at Intuit full-time for more than a year,1,"Investment in its employees 
Commitment to tech women
Work/life balance 
Flexible work hours
New ideas are encouraged and welcome 
Collaborative work environment
Dedication to creating strong work culture
People are extremely nice and friendly",Find ways to create more cohesion across teams and sites,I'm proud to say I work at Intuit.! The company lives its brands through its core values. Keep up the great work. Your support and commitment to employees goes a long way and it shows!,5.0,5.0,5.0,5.0,5.0,5.0
Sun Nov 10 2019 09:48:02 GMT-0800 (Pacific Standard Time), Inbound Sales,"Tucson, AZ",Current Employee ,Best company I've ever worked for,I have been working at Intuit full-time for less than a year,,Great training; great base pay; employee friendly; mangement is very supportive of nurturing employees and wants you to engage with customers to find a solution for them rather than just selling,None that I can think of,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Nov 10 2019 15:59:53 GMT-0800 (Pacific Standard Time), Executive Assistant,"San Diego, CA",Current Employee ,Silicon Valley in San Diego,I have been working at Intuit full-time for less than a year,,"The list is long. Beautiful campus that has multiple areas to promote working outside in the San Diego weather. 
Several walking trails to help promote fitness. 
Onsite cafe that has several types of cuisines, as well as made to order items, all of which are subsidized. 
Free coffee, snacks and flavored waters (sparkling / flat).
Several onsite social events.","Conference rooms often a challenge securing for large meetings. 
IT support team extremely short staffed so end users often have to fend for themselves.",,5.0,4.0,4.0,4.0,4.0,
Sat Nov 09 2019 03:06:28 GMT-0800 (Pacific Standard Time), Senior Product Consultant,"Tucson, AZ",Current Employee ,Incredible Company to Work For,I have been working at Intuit full-time for more than 5 years,,"The people and culture, the mission to power prosperity, opportunities to grow, compensation and benefits.","Sometimes the rate of change can be overwhelming for customers and staff. It’s exciting, but it keeps us on our toes.","The culture is incredible and we are doing amazing things to shape the future. Continue to find innovative ways to keep employees in the loop of changes across all of Intuit. Our customers and partners see us as one company, but we can be rather silo’d at times, even within a given product. This can prevent amazing innovations from being properly shared and celebrated and can cause friction in sales conversations.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Nov 07 2019 19:53:39 GMT-0800 (Pacific Standard Time), Experienced Tax Professional,"New York, NY",Current Employee ,Great place to work,I have been working at Intuit full-time for more than a year,,"flexible hours
-team atmosphere
- great managers"," have to deal with software support
- more customer service based",,5.0,,,,,
Thu Nov 07 2019 07:22:38 GMT-0800 (Pacific Standard Time), Sales Consultant,"Tucson, AZ",Current Employee ,Great Company to work for,I have been working at Intuit full-time for more than a year,,They care about their team members and are always looking for ways to make our job easier!,Sometimes we are too big which causes one hand to not always know what is happening in the other.,Continue to create transparency between all the different teams.,5.0,5.0,5.0,5.0,4.0,4.0
Wed Nov 06 2019 10:15:43 GMT-0800 (Pacific Standard Time), Product Manager,"Boise, ID",Current Employee ,Product Managers Disneyland,I have been working at Intuit full-time for less than a year,,"Amazing focus on customer empathy and solving real customer problems. Access to data, research, and designers is phenomenal. Its fun to learn fast and deliver awesome.",The Boise office is overflowing & at capacity. Parking can be difficult and the office could use a cafeteria. Great news is a second building next door has been announced so hope this is coming.,Proud to work for a company that has such amazing values and truly acts on them. Keep up the good work!,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 10:23:03 GMT-0800 (Pacific Standard Time), Finance Leader,"Mountain View, CA",Current Employee ,Best company and culture I have worked for!,I have been working at Intuit full-time for less than a year,,Managers and teams are all so flexible and supportive. I have been nothing but supported since joining and feel so good about coming to work every day. Working with line leaders has been nothing but rewarding and fun. I never imagined a finance role could be this rewarding. I truly enjoy coming to work every day.,"No major cons, Sometimes systems are a bit fragmented but that is because at Intuit they are willing to try new things and be right on the cutting edge of tools and tech.",Keep doing what you are doing and make sure to maintain the culture and supportive management.,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 10:25:48 GMT-0800 (Pacific Standard Time), Risk Analyst,"Los Angeles, CA",Current Employee ,Best work environment!,I have been working at Intuit full-time for more than a year,,They care so much about their employees and their customers!!,There are no cons.,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 10:33:36 GMT-0800 (Pacific Standard Time), Workforce Management Analyst,"Boise, ID",Current Employee ,Exceptional Company,I have been working at Intuit full-time for less than a year,,"1. Once you are in at the company there seems to be endless opportunities for growth and development.

2. Great work environments focused on keeping the employee happy and healthy. This is a huge win for anyone considering a position with this company!

3. Incredible culture centered around inclusion and encouragement.

4. Support and positivity from the top down.","*So far, I've got nothing to complain about. The opportunity I was given literally changed my life for the better!*",Keep being such a positive voice for employees and pushing them to do their best in the encouraging ways you are!,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 10:36:16 GMT-0800 (Pacific Standard Time), Underwriter,"Los Angeles, CA",Current Employee ,Great Place to Work!,I have been working at Intuit full-time for more than a year,,"Awesome Culture, Activities, Perks, and Benefits to being an employee here!",No Major Con's! Only Minor things that are typical of most businesses..,"Be fair to all Employees and pay attention to and recognize people for their individual contributions, whatever they may be, so that they can have more pride in their work, and know that they matter!",5.0,5.0,5.0,4.0,4.0,5.0
Wed Nov 06 2019 10:38:47 GMT-0800 (Pacific Standard Time), Customer Service Representative,"Boise, ID",Current Employee ,Great Environment,I have been working at Intuit full-time for less than a year,,"Great support here at Intuit, they are always wanting you to reach any of your personal goals! They make sure this is not a dead end job.",Can be pretty hard to get time off.,,5.0,4.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 10:52:32 GMT-0800 (Pacific Standard Time), Product Designer,"San Diego, CA",Current Employee ,Glad I left agency life behind,I have been working at Intuit full-time for less than a year,,"Great pay & benefits. 
Forward thinkers.
Plenty of growth opportunities.","Office politics are a factor, but no more than any other place I've worked.",,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 11:06:44 GMT-0800 (Pacific Standard Time), Software Engineer,"Mountain View, CA",Current Employee ,A company with strong customer focus that values diversity and it's employees,I have been working at Intuit full-time for more than a year,,"1. Good perks and benefits
2. Employees are friendly and ready to offer a helping hand. Excellent teamwork.
3. Good balance of work ethics and opportunities to destress and enjoy
4. Ease of mobility and freedom to work on what interests you the most including with teams focussed on development for the future, research and offers opportunities to pitch new ideas that can be sponsored.
5. Offers both depth and breadth, stay in the same or learn and grow in new roles or domains or technologies.",1. Focussed on accounting and tax software. Hasn't spread it's wings into multiple domains.,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 11:34:08 GMT-0800 (Pacific Standard Time), Onboarding Specialist,"Reno, NV",Current Employee ,Fantastic Company,I have been working at Intuit full-time for less than a year,,Family Atmosphere - Truly care about the employees - Phenomenal Benefits - Unfathomable Perks,"Initial training seemed a bit inadequate, but the longer I am here, the more I am learning and am pleased with the help I have received along the way.","Improve the training for new hires to be more specified to the role the person is actually stepping into. Provide more ""floor"" support for new agents once they are on the floor and actually interfacing with the customers by assigning a ""seasoned"" agent to work side by side with them without having their own workload to have to focus on.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 11:39:34 GMT-0800 (Pacific Standard Time), Senior Business Analyst,"Tucson, AZ",Current Employee ,Great place to work!,I have been working at Intuit full-time for more than 8 years,,Great salary and benefits. Nice work/life balance. Friendly colleagues. Track equality in wages!,Growth opportunities are limited. Few openings.,,5.0,5.0,5.0,3.0,5.0,5.0
Wed Nov 06 2019 11:41:34 GMT-0800 (Pacific Standard Time), Sales Offering Specialist,"Fredericksburg, VA",Current Employee ,"Intuit Fredericksburg, VA",I have been working at Intuit full-time for more than a year,,I was able to excel and be promoted within 1 year,I do not have any cons,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 15:10:14 GMT-0800 (Pacific Standard Time), Group Manager,"Plano, TX",Current Employee ,Opportunity to Grow,I have been working at Intuit full-time for more than 5 years,,Able to develop professionally in a rich feedback environment. A positive environment where peers work together to reach goals and help the bigger team to succeed. A place where the company values are actually part of decision making.,"Particular division is in multiple time zones and countries across the globe. Coordinating meeting times is at times a challenge, but this is no different for other companies with global presence.",Team is new together it will take some effort and time to be fully coordinated and aligned like the previous team,5.0,5.0,5.0,5.0,5.0,5.0
Mon Nov 04 2019 12:05:41 GMT-0800 (Pacific Standard Time), Senior Program Manager,"Mountain View, CA",Former Employee ,Best place I've worked at thus far,I worked at Intuit full-time for more than 5 years,,"Truly walk their company value talk
Work life balance
Mature and respectful work force",Too many non-work related events,"Look into lower management's conduct, especially with how cutting edge work is distributed across gender lines (basically women engineers are getting more RTB work)",5.0,4.0,5.0,4.0,5.0,4.0
Thu Oct 31 2019 11:04:25 GMT-0700 (Pacific Daylight Time), Communications Manager,"Mountain View, CA",Former Employee ,Amazing place to work and develop professionally,I worked at Intuit full-time for more than 5 years,,"Great people, positive culture, clearly defined mission, products truly help people, good compensation",Going through some cultural changes related to new leadership,"Don't let the positive culture slip away, keep focused on the customer",5.0,5.0,5.0,4.0,5.0,4.0
Mon Nov 11 2019 21:31:28 GMT-0800 (Pacific Standard Time),,,Current Employee ,Great company,I have been working at Intuit full-time,,"Awesome benefits, You will always work on cutting edge technologies, promotes innovation",Too much politics especially by middle managers,Take skip level feedback more seriously. They are your true assets.,4.0,3.0,3.0,4.0,5.0,2.0
Sun Nov 10 2019 18:23:04 GMT-0800 (Pacific Standard Time), Product Manager,,Former Employee ,Overall Solid Company,I worked at Intuit full-time,,"Work-life balance
Good people
Strong leadership
Focus on costumers/end users","Pay below market rate (or at least below FAANG)
Really weak on leveraging data and general operations
Poor at innovating in new spaces (basically just protect SMB and Tax moats)","Need to hire more flavors of Product Manager. Data is one of your best assets, and every PM gets screened on strictly qualitative features. 

Also need to pay more competitively if you want to keep the best product talent.",4.0,5.0,5.0,4.0,3.0,5.0
Sun Nov 10 2019 18:56:21 GMT-0800 (Pacific Standard Time), User Experience Designer,"Mountain View, CA",Former Employee ,Good but not great,I worked at Intuit full-time for more than a year,,Great W/L balance and company mission,"Leadership is questionable. Being nice is more important, than delivering real results.",,4.0,5.0,5.0,4.0,5.0,2.0
Sat Nov 09 2019 18:15:55 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"Eagle, ID",Current Employee ,Boise Site (TSheets) - Great place to be,I have been working at Intuit full-time for more than 3 years,,"I was here before the acquisition and got to see the company change from a little Eagle ID startup to part of an 8,000+ employee corporation. Here are some thoughts from a software dev's perspective:

- The benefits got a lot better, you probably won't find any other jobs in Boise area that beat the benefits at Intuit. (Insurance, stock, bonus, etc,.)
- People you work with on a day to day are very smart.
- Intuit has some cool tech they're promoting internally for use across products.
- You get personal dev days at the end of each sprint and engineering days twice a year, which you can use to work on basically whatever you want, as long as you're improving yourself or the company in some way. (personal dev I usually spend learning new technologies I'm interested in by working on fun side projects.) If it weren't for personal dev I would've left the company years ago, it gives devs the ability to hone new skills instead of staying in their bubble."," TSheets lacks someone in the architect role so different development projects don't always come together nicely. Other intuit orgs have architect(s) who take on the job of forming a broader vision of how the codebase / architecture should work. 
 Seems like devs are always writing a lot of hacky stuff to make things work because of a lack of someone who has a bigger vision.
- Codebase will leave you wanting. I guess with a 12+ year old php monolith what are you going to do.. I will say it's getting better though.
- Management could prioritize code improvements more. Our feature teams don't have as high velocity as they could because of handicaps in our codebase.","Put someone in the architect role. Make that someone's full time job, it's seriously needed.

A while back there was talk about ""development sprints"".. or whatever we were calling it - a special sprint several times a year where devs could focus on cleaning up unused code, useful refactors, etc,. rather than feature work. That was talked about by the top dog JD at sprint retro and sounded official, then sort of never got spoken of again. From talking to devs around the org, those would seriously be useful even if it's just some teams here and there so please think about doing that.",4.0,4.0,5.0,5.0,5.0,4.0
Fri Nov 08 2019 17:21:01 GMT-0800 (Pacific Standard Time), Staff Business Systems Analyst,"Tucson, AZ",Current Employee ,Culture shift since Brads departure is not positive,I have been working at Intuit full-time for more than 5 years,,"Internal mobility, opportunities, great projects. IF you’re under the right manager, more and more people management is clearly not their focus","Adding layers of managements, hours and hours of meetings, insufficient staffing in most places. All leaders act like they’re in sales. Selling themselves at their employees expense","Recent ( last years worth ) of re orgs in customer success have been demoralizing and clearly not thought out. People were let go, and then rehired because they weren’t dispensable . How inept does a leader have to be to have to do that?",3.0,2.0,4.0,4.0,5.0,1.0
Fri Oct 25 2019 11:27:10 GMT-0700 (Pacific Daylight Time),,"Fredericksburg, VA",Current Employee ,Best place I ever worked,I have been working at Intuit full-time for more than a year,,"Great culture and atmosphere; fun, caring, nice and intelligent people; opportunities for advancement; great coaching from supervisors; great pay and benefits; lots of interesting extra stuff to do for fun . . . I could go on but you should get the idea by now.",Can't think of any right now,Keep it up!,5.0,4.0,5.0,5.0,5.0,4.0
Wed Oct 23 2019 10:04:45 GMT-0700 (Pacific Daylight Time), Staff Business Data Analyst,"San Diego, CA",Current Employee ,Awesome place to work,I have been working at Intuit full-time for more than 10 years,,"Great benefits
Growth opportunities
Family-like culture - people care about each other
Encourages work-life balance","Sometimes it takes too long for decisions to be made
For a high-tech company, some internal systems are not as state-of-the-art as the products the company offers",,5.0,5.0,5.0,5.0,5.0,4.0
Wed Nov 06 2019 12:17:44 GMT-0800 (Pacific Standard Time), Staff Software Engineer,"Mountain View, CA",Current Employee ,"Engaging, Fast-paced Work Environment at a Leading Bay Area Corporation",I have been working at Intuit full-time for less than a year,,"Excellent, knowledgeable team of software professionals, opportunity to work with cutting-edge technology, fast-paced, challenging, keeps you on your toes.",Onboarding to proprietary technology platform can be a bit challenging with a somewhat steep learning curve and might require a bit of extra research and effort.,,4.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 18 2019 10:47:14 GMT-0700 (Pacific Daylight Time), Staff Software Engineer,"San Diego, CA",Current Employee ,Awesome place to work,I have been working at Intuit full-time for less than a year,1," Challenging job
- Flexible work hours
- Great compensation
- Time given to implement and develop ideas",Had a great experience so far,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 21 2019 07:52:12 GMT-0700 (Pacific Daylight Time), Relationship Manager,,Former Employee ,Great overall experience,I worked at Intuit full-time for more than 8 years,,They have best in class everything,lots of reorgs as one would expect in high tech,,5.0,,,,,
Mon Oct 21 2019 11:56:50 GMT-0700 (Pacific Daylight Time), Senior Business Analyst,"San Diego, CA",Current Employee ,Overall is good,I have been working at Intuit full-time for less than a year,,"Just join for 1 month, overall is pretty good","no cons so far, let's see, will update",,5.0,5.0,5.0,5.0,5.0,5.0
Mon Nov 04 2019 15:05:45 GMT-0800 (Pacific Standard Time), Sales Associate,"Tucson, AZ",Former Employee ,Great job. Annoying politics.,I worked at Intuit full-time for less than a year,,Depending on who you get as a manager the amount you can learn and grow is substantial in the company. Also if you are struggling they will put you in different positions before dropping the hammer. The pay is good and opportunity for advancement is prevalent.,Only downside that exists is how much management controls how promotion works in a round table discussion. Particularly two managers will swing vote for whatever benefits them.,You should probably demote some of managment and have them work in sales again.,4.0,5.0,5.0,4.0,4.0,2.0
Tue Oct 15 2019 20:30:08 GMT-0700 (Pacific Daylight Time), Account Executive,"Fredericksburg, VA",Current Employee ,Account Executive,I have been working at Intuit full-time for more than a year,1,"Great benefits package, room for growth and upward mobility, rewarded for hard work","Location in Fredericksburg is not great. Many have between 30 mins - 1.5 hour commutes one way to work because they choose to live in Richmond, DC Metro area, or elsewhere.",Make sales goals accurate and attainable. Otherwise you will demotivate your sales professionals!,5.0,3.0,5.0,5.0,5.0,5.0
Sat Nov 02 2019 17:33:04 GMT-0700 (Pacific Daylight Time), Software Engineer,"Los Angeles, CA",Current Employee ,Toxic culture in software development team in Los Angeles,I have been working at Intuit full-time for more than 3 years,,"Benefits are great
Work is interesting and challenging",Manager/ Director is too dependent on leads and only manages up. Keeps skipping 1 on 1's. Work life balance is missing. Some of the leads and Senior engineers who have been working at that office for a while feel like they own the place and bully the new employees. Bro culture. Lot of engineers have left for the same reason.,Management from Mountain view should hold skip level meetings with employees. Provide emotional intelligence training.,3.0,2.0,2.0,3.0,3.0,2.0
Thu Oct 17 2019 21:11:56 GMT-0700 (Pacific Daylight Time), Tax Associate,"Dayton, OH",Current Employee ,Great Experience,I have been working at Intuit full-time for more than 5 years,,Flexible work schedule. Clear compensation benefits,None to really write about,,5.0,4.0,4.0,5.0,5.0,
Fri Oct 18 2019 10:25:48 GMT-0700 (Pacific Daylight Time), Staff Software Engineer,"Mountain View, CA",Current Employee ,Awesome place to work,I have been working at Intuit full-time for less than a year,,"* Intuit Values are very good
* Very good Company wide Initiatives and Tech standards, Innovative and equally secure
* Company has a longer term vision and focus on achieving that, heading in right direction
* Good Work culture, everyone willing to share/re-use the work not re-inventing wheel always
* Benefits are really good","* Open workplace, little distraction 
* Little behind the technologies, but catching up now with latest tech stack",,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 31 2019 17:37:30 GMT-0700 (Pacific Daylight Time), Software Engineer Co,,Current Employee ,"Chill place to work, not much innovation",I have been working at Intuit full-time,," Great place to work
- Great location
- Great management"," Lack of innovation
- A lot of all-hands",,3.0,4.0,3.0,4.0,4.0,2.0
Wed Oct 16 2019 07:00:49 GMT-0700 (Pacific Daylight Time), Senior Program Manager,"San Diego, CA",Current Employee ,Great company culture!,I have been working at Intuit full-time,,"There’s a reason people often stay with Intuit for years (sometimes decades). Collaborative environment, work-life balance, genuine focus on diversity and inclusion, ability to work on high-visibility initiatives, amazing benefits, competitive packages.","I wish we had unlimited PTO, which seems to be much more common these days.",Continue to listen to the employees when making company-wide decisions.,5.0,5.0,5.0,4.0,5.0,4.0
Wed Oct 09 2019 07:16:00 GMT-0700 (Pacific Daylight Time), Senior Data Analyst,"Fredericksburg, VA",Current Employee ,awesome company to work for,I have been working at Intuit full-time for more than 10 years,2,truly cares about all three stake holders,I really dont have any cons,communicate effectively across functional unites in time of change,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 14 2019 11:43:33 GMT-0700 (Pacific Daylight Time), Analyst,,Current Employee ,Analyst,I have been working at Intuit full-time,,"Good benefit, nice people",Too many politics in the company,,5.0,,,,,
Mon Oct 14 2019 15:51:29 GMT-0700 (Pacific Daylight Time), VP,"Mountain View, CA",Former Employee ,An inspiring mission and a great group of people to work with,I worked at Intuit full-time for more than 10 years,,"The company mission to help small businesses, self-employed, consumers to achieve their financial dreams is very energizing. Coupled with a customer-focused culture, easy to work and collaborate across the whole company, being results and data driven, and most of all the people at Intuit make it a great place to work!",Sometimes too many meetings and reporting,,5.0,4.0,5.0,5.0,5.0,5.0
Thu Oct 10 2019 13:27:54 GMT-0700 (Pacific Daylight Time), Talent Development Manager,"San Diego, CA",Current Employee ,Love working here!,I have been working at Intuit full-time for more than a year,,"Competitive pay and rewards package 
Amazing leadership
Flexible work schedule 
Open to remote working 
Career development and growth opportunities 
Love the work I am able to contribute to",Really the only downside I can think of is that sometimes things move slowly because decisions often need to be made at the highest levels - more support for lower level decision making would enable us to move faster.,Keep doing what you are doing! Empower employees at lower levels to make decisions and move fast.,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 22 2019 17:00:32 GMT-0700 (Pacific Daylight Time), Technical Support,,Current Employee ,Good place to learn,I have been working at Intuit full-time for less than a year,,"On site cafeteria, cheap lunch that is good","Being temporary, minimum opportunity for growth",,4.0,,,,,
Tue Oct 08 2019 11:15:08 GMT-0700 (Pacific Daylight Time), Seasonal Tax Specialist,"Los Angeles, CA",Current Employee ,Nice Place to Work,I have been working at Intuit part-time for more than a year,,"Flexible schedule
Great support & work environment
Awards, Bonus
401(k), ESPP","Seasonal position
not a typical tax consultation / preparation job",Nothing,5.0,5.0,5.0,4.0,5.0,4.0
Thu Oct 03 2019 07:23:04 GMT-0700 (Pacific Daylight Time), Senior Business Consultant,"Fredericksburg, VA",Current Employee ,It's like working with a bunch of friends! You actually look forward to coming to work every day :),I have been working at Intuit full-time for more than 3 years,1,"The culture is laid back, the cafe has amazing food, and you have the opportunity to make really good money helping small businesses achieve success!",Heavy workload - there is never enough time in a day!,i've been sitting here trying to think of something for the past 5 minutes. lol. management is great! lol. they don't micro-manage - and you really feel like they are trying to help you manifest your best self <3,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 03 2019 14:01:12 GMT-0700 (Pacific Daylight Time), Group Product Manager,"Mountain View, CA",Current Employee ,"Prosperity focused rocket ship, solving interesting problems",I have been working at Intuit full-time for more than 3 years,1,Solving challenging problems that enable Small Business owners and Tax Payers to get more time back and money in their pockets. The culture is best in class. It is incredible to work with people who share your passion and are driven.,"Similar to many large companies, there are some legacy tech debt items you have to navigate to ship. It can feel challenging to navigate the matrix, but this is where the culture and the people come into play and compensate for the frustration.",Don't lose the culture that Brad Smith fought to create. Treat people right beyond their value to the business.,5.0,4.0,5.0,4.0,5.0,4.0
Wed Oct 02 2019 06:37:43 GMT-0700 (Pacific Daylight Time), Account Executive,"Fredericksburg, VA",Current Employee ,Fantastic Organization to Work For!,I have been working at Intuit full-time for less than a year,1,"Incredible Work/Life Balance, Promotes from Within, Exceptional Training & Support, Innovative Environment that fosters idea creation",I can't think of any,Keep up the good work!,5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 10:50:45 GMT-0700 (Pacific Daylight Time), Senior Product Manager,"San Diego, CA",Current Employee ,Doing what I love to do with a company that aligns to my values!,I have been working at Intuit full-time for more than 5 years,1," Work / Life Balance 
- Clearly defined Roles and Responsibilities
- Benefits 
- Did i mention benefits? (you may think you know them all but i find new ones all the time!!!
- I work on whats most important
- I have fun! 
- Community Involvement 
- Competitive matching 401k / Employee Stock Purchase / Employee Stock grants (i know - also in the benefits bucket)
- Campus life is AWESOME!"," Season Peaks do add stress - but never more than I can handle. 
- Seems to be annual layoffs with either reorgs or fiscal year changes. I have not been impacted as a solid performer but thats always a scary time of the year.","Keep it up! I have been here for 5 years and even through our challenges your leadership is so important to ensure we continue to win in the market! 

Keep valuing your employees and i would rather see a slow in hiring/promotion than face layoffs each year.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Oct 01 2019 11:55:07 GMT-0700 (Pacific Daylight Time), Senior Executive Assistant,"San Diego, CA",Current Employee ,Intuit is an industry standard setter,I have been working at Intuit full-time for more than 5 years,1,"So much inspiring work is being done here, and we get to be a part of that vision. Our leaders want to see us grow, which I appreciate.","A lot of work to be done, never enough time. I wish there was more of a drive to take time to breathe. The drive to constantly strive can be both good and bad.","Less meetings for leaders, more involvement with the employees.",5.0,4.0,5.0,4.0,5.0,4.0
Fri Oct 04 2019 08:39:45 GMT-0700 (Pacific Daylight Time), Director,"Mountain View, CA",Current Employee ,Great Place to work!,I have been working at Intuit full-time for more than a year,,"People are really smart and culture is great, cares about & values its employees. You feel people rallied around Intuit's mission of powering prosperity around the world",Employees can be more direct. It is a byproduct of having a very kind and respectful culture when it comes to friction.,Keep up the employee culture!,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 17 2019 18:54:49 GMT-0700 (Pacific Daylight Time), Software Engineer(Internship),,Current Employee ,Great growing company incorporating a tech-centric culture,I have been working at Intuit full-time for less than a year,,"Friendly people, Healthy support system","Beauraucratic hierarchy. Especially as it combines both Business, Finance and Tech initiatives into its product development",,4.0,5.0,5.0,4.0,4.0,4.0
Wed Oct 02 2019 18:01:26 GMT-0700 (Pacific Daylight Time), Vice President Total Rewards,"Mountain View, CA",Current Employee ,Great mission powered by smart and engaged employees,I have been working at Intuit full-time for more than a year,,"Opportunity to add value on critical projects
Prospective view on challenges - what is the problem and needed to address them",heavy meeting schedule can slow decision making,,5.0,4.0,5.0,5.0,5.0,5.0
Thu Oct 03 2019 13:56:07 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Manager,I have been working at Intuit full-time,,"Strong mission, great committed people, strong reputation externally, right to win in small business","Way too many meetings, leadership talks a lot versus allowing teams to lead and focus on delivering for customers, several tactical op mechs","Allow teams to lead and be accountable- reduce the number of op mechs and trust more, either be one Intuit end to end or allow BU’s to have their own op mechs",5.0,5.0,4.0,3.0,5.0,3.0
Thu Oct 03 2019 14:23:05 GMT-0700 (Pacific Daylight Time), Onboarding Specialist,"Reno, NV",Current Employee ,5 year review,I have been working at Intuit full-time for more than 5 years,,"Friendly, safe environment with ample support",No cons at this time.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 03 2019 15:36:31 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Mountain View, CA",Current Employee ,Nice Place to work,I have been working at Intuit full-time for less than a year,,High Innovation company with nice Working Culture,Nothing negative to mention so far,Propose more team building events,5.0,5.0,5.0,5.0,4.0,4.0
Wed Oct 02 2019 09:51:56 GMT-0700 (Pacific Daylight Time), Solutions Architect,"Mountain View, CA",Current Employee ,Employee friendly company with tremendous growth potential,I have been working at Intuit full-time for less than a year,,"Intuit has a solid business model with a tremendous potential for breakthrough growth.
Great benefits - 401K, Health, ESPP, commuter etc.
Employee focus",Complex organization structure which makes it difficult for a newcomer to navigate.,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 02 2019 13:21:56 GMT-0700 (Pacific Daylight Time), Senior Program Manager,,Current Employee ,Amazing Culture and People!,I have been working at Intuit full-time for less than a year,,Great benefits and work culture. Large amounts of flexibility in the work environment and location. Very team-oriented and focused on personal and professional growth.,Lots of change in processes. Sometimes ideas don't seem very fleshed out before implementing.,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Nov 06 2019 20:14:20 GMT-0800 (Pacific Standard Time), Tax Support,"Tucson, AZ",Current Employee ,Best Days in the Rearview mirror,I have been working at Intuit full-time for more than 5 years,,"Early years, good work enviroment & adaquate staff. Was once a Good US Company","Work.life balance, Benefits timeoff: Vacation, Sick time (actual)
Fair & Equitable review based on multiple positions 
Consolidation of multiple jobs - Hired for one job, years later performing 3 or 4. 
 Management /favortism / preselected candidates promotion","Current Brand ""Powering ""Prosperity around the World"" translates to outsourcing & contractors. 
Respect your staff, be truthful, accept your mistakes, take responsiability for customer issues . Management pay & bonuses based on bottomline. (out sourcing cuts cost better bottomline) Staff pay based on VOC, includes customer dissatisfaction with staffing, lack of adaquate support, program.",1.0,1.0,1.0,1.0,1.0,2.0
Tue Sep 24 2019 21:45:07 GMT-0700 (Pacific Daylight Time),,, ,Great company.,I have been working at Intuit for more than 5 years,2,"A truly values-driven culture of constant reinvention and reimagining with a bold mission to power prosperity around the world.

Outstanding pay and benefits. Thoughtful management focused on leading with data to solve important customer problems.

Friendly, caring, supportive culture of respect where ensuring a sense of belonging is paramount. It’s easy to feel proud of what we do for people.","Constant change can lead to fatigue. We’re getting better, but we need to avoid strategy whiplash. Deliver more wins before making major changes.

Collaboration and results are slower at HQ than in smaller sites. Big sites may be getting to big to succeed.

Can get too ambitious. Many longtime leaders need to improve time management. Reduce spinning in circles until every detail is ready.",Keep listening. Share more of what you hear. Remember pushing for 110% isn’t sustainable. Get better at saying no.,5.0,4.0,5.0,4.0,4.0,4.0
