"jobTitle","meanPay","Range"
"Automotive Technician - Hourly","$12/hr","Range: $9 - $14"
"Hardlines Department Manager - Hourly","$15/hr","Range: $11 - $19"
"Assistant Retail Store Manager","$49,900/yr","Range: $40K - $65K"
"Part Time Cashier - Hourly","$10/hr","Range: $8 - $12"
"Registered Pharmacy Technician - Hourly","$13/hr","Range: $11 - $18"
"Produce Associate - Hourly","$11/hr","Range: $9 - $15"
"Area Floor Manager","$54,412/yr","Range: $48K - $65K"
"Night Stocker - Hourly","$11/hr","Range: $8 - $14"
"Maintenance Technician - Hourly","$24/hr","Range: $12 - $27"
"Customer Service Manager (CSM)","$28,856/yr","Range: $19K - $36K"
"Pharmacist - Hourly","$64/hr","Range: $56 - $73"
"Asset Protection - Hourly","$15/hr","Range: $11 - $18"
"Department Manager- Walmart","$32,209/yr","Range: $19K - $59K"
"Pharmacy Technician CPhT - Hourly","$15/hr","Range: $11 - $21"
"Manager - Hourly","$14/hr","Range: $10 - $24"
"Zms - Hourly","$16/hr","Range: $12 - $24"
"Customer Service Supervisor - Hourly","$12/hr","Range: $9 - $15"
"Claims Associate - Hourly","$13/hr","Range: $10 - $17"
"Stock Clerk - Hourly","$11/hr","Range: $9 - $15"
"Cashier Walmart - Hourly","$9/hr","Range: $8 - $12"
"Overnight Receiving Associate - Hourly","$10/hr","Range: $9 - $16"
"CAP TEAM - Hourly","$11/hr","Range: $9 - $12"
"Produce Sales Associate - Hourly","$11/hr","Range: $9 - $13"
"Overnight Maintenance - Hourly","$11/hr","Range: $9 - $13"
"Software Engineer III","$118,112/yr","Range: $83K - $138K"
"Forklift Operator - Hourly","$18/hr","Range: $15 - $22"
"Deli Clerk - Hourly","$12/hr","Range: $10 - $14"
"Photo Lab Technician - Hourly","$10/hr","Range: $8 - $12"
"Grocery Manager","$64,837/yr","Range: $60K - $70K"
"Pharmacy Manager - Hourly","$70/hr","Range: $64 - $78"
"Meat Sales Associate - Hourly","$11/hr","Range: $9 - $14"
"Logistics Operations Manager","$75,117/yr","Range: $57K - $109K"
"HR Clerk","$37,182/yr","Range: $35K - $40K"
"Assistant Store Manager Trainee","$53,289/yr","Range: $49K - $58K"
"ASM","$49,822/yr","Range: $41K - $59K"
"Optician - Hourly","$12/hr","Range: $10 - $14"
"ICS Associate - Hourly","$10/hr","Range: $8 - $13"
"Warehouse Worker - Hourly","$16/hr","Range: $10 - $22"
"Bakery Sales Associate - Hourly","$10/hr","Range: $8 - $12"
"Warehouse Loader - Hourly","$19/hr","Range: $13 - $21"
"Customer Service - Hourly","$11/hr","Range: $8 - $16"
"Sporting Goods Sales Associate - Hourly","$11/hr","Range: $9 - $16"
"Senior Manager II","$109,831/yr","Range: $91K - $123K"
"Cap Team II - Hourly","$11/hr","Range: $9 - $12"
"Overnight Assistant Manager","$48,767/yr","Range: $41K - $64K"
"Tire and Lube Technician - Hourly","$11/hr","Range: $9 - $11"
"Programmer","$58,322/yr","Range: $52K - $69K"
"Truck Unloader - Hourly","$10/hr","Range: $8 - $11"
"Overnight Grocery Stocker - Hourly","$10/hr","Range: $9 - $12"
"Tire and Lube Technician - Hourly","$12/hr","Range: $10 - $15"
"Assistant Retail Manager","$48,738/yr","Range: $39K - $60K"
"Maintenance Engineer","$65,070/yr","Range: $59K - $72K"
